mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-11-11,2017-10-02,2017-12-21,0.33611894524359004,2.980088553577461,1047.9258930872704,1047.5573098328896,1048.5626177466474,1.0053079137578607,0.75,0.0050096712111324625,11
2017-11-11,2017-10-02,2017-12-21,0.634614720060628,40.00896147279083,1469.5474798850685,1469.1980092865415,1470.2109582014382,1.0129489148966968,2.5,0.00431359836150935,11
2017-11-11,2017-10-02,2017-12-21,0.25773092523691654,33.51505782524333,1471.4586269087413,1471.221721882932,1471.9809413906187,0.7592195076867938,1.25,0.0036038953463665654,11
2017-11-11,2017-10-02,2017-12-21,0.07817067746831127,38.49541478316744,1469.896245029741,1469.7054602573626,1470.2109582014382,0.5054979440756142,0.75,0.0019424113720754841,11
2017-11-11,2017-10-02,2017-12-21,0.11828727601959033,37.09368197169863,1471.385541504928,1471.221721882932,1471.9809413906187,0.7592195076867938,1.0,0.002578054278257005,11
2017-11-11,2017-10-02,2017-12-21,0.3306654917636468,25.911415800386912,1472.3055244161485,1471.8150105583481,1472.823718152009,1.0087075936608016,1.0,0.010074889174665385,11
2017-11-11,2017-10-02,2017-12-21,0.0961468503327854,28.30018166701582,1471.9655846188157,1471.8150105583481,1472.319094747305,0.5040841889567673,0.75,0.001262267308498621,11
2017-11-11,2017-10-02,2017-12-21,0.08432386943622819,33.516458545448025,1471.9828925495965,1471.9828925495967,1472.2346649658866,0.2517724162898958,0.75,0.004474529467167214,11
2017-11-11,2017-10-02,2017-12-21,0.07888489287022164,26.744880604624846,1472.1957536002697,1472.067322331015,1472.5714063979685,0.50408406695351,0.75,0.0023253521022052926,11
2017-11-11,2017-10-02,2017-12-21,0.29682803433153376,20.058643786917,1473.8358973484353,1473.603124071844,1474.3591075590812,0.7559834872372448,1.5,0.0033901252787643167,11
2017-11-11,2017-10-02,2017-12-21,0.2065716514502667,29.266320985630493,1472.7222960632691,1472.067322331015,1473.6034490768798,1.536126745864749,1.25,0.0031153115128262285,11
2017-11-11,2017-10-02,2017-12-21,0.13682622317757642,37.0502819246226,1471.8792943899746,1471.7291689743288,1472.2346649658866,0.5054959915578365,0.75,0.002671112416698428,11
2017-11-11,2017-10-02,2017-12-21,0.2383192089978615,38.73539596023943,1471.493803301863,1471.221721882932,1471.9809413906187,0.7592195076867938,0.75,0.003994682642648683,11
2017-11-11,2017-10-02,2017-12-21,0.08813589264816943,30.062781780642986,1472.5235426149,1472.3196339816786,1472.847131520044,0.5274975383654237,0.5,0.002436441151860848,11
2017-11-11,2017-10-02,2017-12-21,0.5990690497270921,34.82779264959715,1472.1759958248724,1471.8150105583481,1472.823718152009,1.0087075936608016,1.75,0.006730792816434318,11
2017-11-11,2017-10-02,2017-12-21,0.12124390244718664,26.24103748950031,1473.0611260705814,1472.8474649721757,1473.6034490768798,0.7559841047041118,0.75,0.002576461915511317,11
2017-11-11,2017-10-02,2017-12-21,0.09076490021906852,19.851667285014372,1474.2435148098818,1474.1073351427913,1474.6112131634727,0.5038780206814408,1.0,0.005363934053312447,11
