mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-03-12,2017-03-01,2017-03-23,3.90604293720528,5.974448761398994,1323.7685110470488,1323.6793756512925,1324.1612678784877,0.4818922271952033,1.25,0.0675450817877306,3
2017-03-12,2017-03-01,2017-03-23,2.3070679789873076,20.125934983824703,1371.1415382835985,1370.9706484805793,1371.698921635747,0.7282731551676989,1.5,0.1153610667544876,3
2017-03-12,2017-03-01,2017-03-23,2.1631554983003483,7.438550798555021,1374.7004089682168,1373.0809980765916,1375.8834600411355,2.802461964543909,1.5,0.0929075521646418,3
2017-03-12,2017-03-01,2017-03-23,4.809531873876133,10.1219677044101,1373.2959387029005,1371.0080463904887,1375.153390755877,4.145344365388155,3.75,0.0779212476342442,3
2017-03-12,2017-03-01,2017-03-23,2.489965199215896,9.8825809036855,1374.02857419181,1371.0080463904887,1375.5626935134642,4.554647122975439,1.75,0.0758674817589999,3
2017-03-26,2017-03-23,2017-03-29,3.667355651838598,5.601264707780839,1323.8439731024348,1323.6793756512925,1324.397851953283,0.7184763019904494,1.0,0.1567359569703913,3
2017-04-04,2017-03-29,2017-04-11,2.479670781273394,6.1747155179119115,45.02000882141135,44.76746504101902,45.50884230621159,0.7413772651925683,1.5,0.0985703441892116,4
2017-04-04,2017-03-29,2017-04-11,7.554269520646766,8.39302867482284,1373.952029365595,1371.9891098332591,1375.8834600411355,3.894350207876414,2.5,0.0671222278549084,4
2017-04-04,2017-03-29,2017-04-11,3.4136275424156652,9.641094826652624,1372.4083403502236,1371.0080463904887,1374.193004035391,3.1849576449021697,1.5,0.0555995386037838,4
2017-04-04,2017-03-29,2017-04-11,30.75150433828632,6.227115562148282,1374.9381309158334,1371.0080463904887,1377.992126616649,6.984080226160586,5.5,0.167278807977146,4
2017-04-04,2017-03-29,2017-04-11,4.911805196831381,11.00323330977834,1319.267763786093,1317.361923058983,1319.9728061463684,2.610883087385446,2.5,0.2256398591087084,4
2017-04-04,2017-03-29,2017-04-11,3.1427312353118304,9.71332009462773,1318.617066249015,1317.125306317117,1320.2094462756068,3.0841399584896863,3.75,0.071275400634142,4
2017-04-04,2017-03-29,2017-04-11,8.36938472356662,6.518294630623873,1374.3574867439077,1373.0809980765916,1375.8834600411355,2.802461964543909,1.25,0.1404870781479411,4
2017-05-03,2017-04-20,2017-05-17,3.6738612853672823,16.923274345312073,1569.5001008958466,1568.2207300527953,1571.0367920682766,2.816062015481293,4.0,0.0769489906403642,5
2017-05-03,2017-04-20,2017-05-17,5.936197261437419,17.442250208066966,1432.1079947149617,1432.090547780972,1432.4073378653266,0.3167900843545794,2.25,0.0383613175585289,5
2017-05-03,2017-04-20,2017-05-17,26.36860528912777,17.357154375882818,1461.7174439330847,1457.745583473239,1465.908480592072,8.162897118832916,5.0,0.1001177673364604,5
2017-05-03,2017-04-20,2017-05-17,17.639961931535403,13.779221560597236,1465.9808421158325,1461.3909963951446,1471.9645086592063,10.57351226406172,2.75,0.0832846424058599,5
2017-05-03,2017-04-20,2017-05-17,62.47059418038408,17.72459808323169,1471.3477692731262,1464.5690917097963,1477.9112761099825,13.342184400185944,6.75,0.1528357289218236,5
2017-05-03,2017-04-20,2017-05-17,3.2964601510063396,11.475306755171657,1944.5150899310809,1944.1906008282676,1945.304210501723,1.1136096734553576,1.25,0.1955743596248419,5
2017-05-03,2017-04-20,2017-05-17,3.8845392245658994,7.544524290440151,1948.8136322996331,1947.6774826506153,1950.4153842213564,2.737901570741087,2.0,0.2036293322644612,5
2017-05-03,2017-04-20,2017-05-17,2.265625619720858,9.121245466706585,1950.354878039405,1950.1700760689564,1950.7026685131711,0.5325924442149699,1.0,0.1510772882103117,5
2017-05-03,2017-04-20,2017-05-17,3.928921540711824,11.479927719280578,1919.9415225164917,1916.9540926045736,1922.948208142072,5.994115537498146,3.0,0.3196309598547018,5
2017-05-03,2017-04-20,2017-05-17,3.6792337792129945,16.512466357906288,1647.7298093166862,1646.4637015755288,1648.6976795583032,2.233977982774377,3.0,0.049298335104738,5
2017-05-03,2017-04-20,2017-05-17,2.4953219933398536,12.108516036880346,722.7046861858389,720.5635394523852,725.2703521987423,4.706812746357173,2.25,0.0590851117286175,5
2017-05-03,2017-04-20,2017-05-17,4.009770201579802,5.328816520383101,1362.7730347536246,1362.514617641922,1363.2344643478282,0.7198467059060931,1.75,0.2506009618548128,5
2017-05-03,2017-04-20,2017-05-17,2.8250907238437257,5.632946833444804,1323.9239230884048,1323.6793756512925,1324.397851953283,0.7184763019904494,1.0,0.0348424841645497,5
2017-05-03,2017-04-20,2017-05-17,9.980931295305826,5.6692545122165825,1322.9919365832088,1322.330039410852,1323.9246838036925,1.5946443928405645,2.0,0.0552261382572095,5
