mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-12-02,2017-10-04,2018-01-31,39.43881727613176,7.971967572447192,1158.5844313632613,1152.2761400789022,1162.3008130015803,10.024672922678292,7.5,0.3590955018495166,12
2017-12-02,2017-10-04,2018-01-31,26.5423985576154,17.247601112574703,1252.4265651727187,1247.0800157925114,1257.12781599164,10.047800199128687,9.75,0.174135985250814,12
2017-12-02,2017-10-04,2018-01-31,21.695018755789988,4.093163884793992,1186.5008511629944,1172.8727241610177,1198.07753319107,25.204809030052274,2.25,0.2356028374818275,12
2017-12-02,2017-10-04,2018-01-31,38.46122436017011,8.077100735447969,113.163148061694,112.36921115079896,114.56473975162952,2.1955286008305848,2.0,0.0441568186935686,12
2017-12-02,2017-10-04,2018-01-31,43.82242569712778,5.051866265903453,1307.1023629352762,1293.3153336695395,1320.9579147985205,27.642581128980964,4.5,0.2014532466570958,12
2018-04-25,2018-03-28,2018-05-23,10.525820440256249,3.55325881195588,1115.2901126037611,1107.2409162572585,1121.131113267038,13.890197009779513,2.5,0.2170065741019468,4
2018-04-25,2018-03-28,2018-05-23,10.37006734684367,3.287440068524093,100.1219992699141,42.86993162659928,115.31259669782594,72.44266507122666,2.25,0.0841365256130299,4
2018-04-25,2018-03-28,2018-05-23,14.495342475165636,3.2967812768712665,108.02398419085492,45.856347432825714,125.82720395736396,79.97085652453825,2.25,0.1336002981246465,4
2018-07-01,2018-05-23,2018-08-09,35.13459389772275,3.341735530274355,115.86716351765352,42.86993162659928,145.91860216809437,103.04867054149508,2.0,0.1772697074922135,7
2018-07-01,2018-05-23,2018-08-09,13.966378090779433,3.5006316263557045,132.76017805718473,86.26621090713888,146.57858125818893,60.31237035105005,1.5,0.133443181726176,7
2018-07-01,2018-05-23,2018-08-09,15.647842899572794,4.259342309118724,533.1826492176734,473.4029908920638,542.867402011063,69.46441111899912,3.0,0.1085832749558207,7
2018-08-25,2018-08-09,2018-09-11,21.07784997297863,3.700655259353884,1191.3929568076817,1182.4715655576438,1210.4239725917578,27.952407034114003,2.75,0.2104196591506853,8
2018-08-25,2018-08-09,2018-09-11,10.676040671531856,3.84999435367029,1220.470616899708,1211.589217860717,1227.8130698418245,16.223851981107146,2.25,0.1063143252757992,8
2018-10-24,2018-10-09,2018-11-09,11.973387663805834,8.851806463776338,110.87592030775724,103.2343099527061,115.49105067458004,12.25674072187394,1.0,0.1751584859596985,10
2018-10-24,2018-10-09,2018-11-09,10.371791951682468,5.226380227359428,2374.4107204749016,2271.160790442489,2447.546211323235,176.3854208807461,1.5,0.7046331053792849,10
2018-11-21,2018-11-09,2018-12-03,12.658596114864473,3.5551498740264518,1175.5541151036314,1166.752769567538,1183.7121022348292,16.959332667291164,1.25,0.1197846541268052,11
2018-11-21,2018-11-09,2018-12-03,23.041179099498507,3.919366090087172,1196.89185891749,1187.0635138177313,1209.4747190433554,22.411205225624144,2.5,0.197160239371806,11
2018-11-21,2018-11-09,2018-12-03,26.417280062205144,3.826037997198515,1236.5141432923529,1222.3722681202926,1251.5168797192164,29.1446115989238,2.25,0.1441210068261523,11
2018-11-21,2018-11-09,2018-12-03,18.963240366645,4.448694574091469,1130.403201270087,1124.593090813607,1136.5531463269144,11.960055513307452,3.75,0.1343798038681478,11
2018-11-21,2018-11-09,2018-12-03,19.277596793068664,3.750138480799017,896.8286406899878,883.9696049648337,908.6289401673712,24.65933520253748,2.25,0.1310249996493046,11
2018-11-21,2018-11-09,2018-12-03,36.21065575335992,5.350106856051145,924.3830837288202,919.0306429076008,929.02977569215,9.999132784549149,6.5,0.1559113903414075,11
2018-11-21,2018-11-09,2018-12-03,51.870562295493016,7.112554008990368,935.7409602690202,928.6931091747248,939.4731442420745,10.780035067349672,8.5,0.3617906069057205,11
2018-11-21,2018-11-09,2018-12-03,21.001925210752223,5.132154538360792,939.8053926264132,936.232406477444,943.3662488702684,7.13384239282459,4.5,0.1361854808147492,11
2018-11-21,2018-11-09,2018-12-03,10.835434347522732,3.1356310258801647,126.41870929192162,68.93854928901419,142.7042175126262,73.76566822361201,1.5,0.0896457862119854,11
2018-11-21,2018-11-09,2018-12-03,33.70929696753721,8.80915180060863,915.5589745835404,913.8933953861706,919.5306944618932,5.637299075722694,8.0,0.1572756181859277,11
2018-12-29,2018-12-03,2019-01-24,36.93316594828868,4.839962237702858,1030.9548254857766,1026.0957973236218,1034.841071848292,8.745274524670094,3.25,0.127974750220182,12
2018-12-29,2018-12-03,2019-01-24,10.324193492389467,3.894633276060896,889.9200106467035,885.6645115986466,894.1978686740622,8.533357075415552,2.5,0.0956145803142986,12
2018-12-29,2018-12-03,2019-01-24,36.218727722774766,5.200514010902821,1290.3884540625152,1281.4629590632394,1297.4452357026748,15.98227663943544,5.25,0.1853113341566393,12
2018-12-29,2018-12-03,2019-01-24,15.132726786445176,5.692483558056517,1263.764654964535,1257.1337436824106,1268.473301076796,11.339557394385338,4.0,0.1213053522528366,12
2018-12-29,2018-12-03,2019-01-24,48.77028953357711,5.353273649174133,1231.4317490865435,1219.793291427195,1249.6746219932102,29.88133056601509,6.0,0.2155446588720445,12
2018-12-29,2018-12-03,2019-01-24,10.050154360102196,4.257622360292806,1315.4026210755885,1308.7647995371372,1321.4464115607552,12.681612023618072,3.0,0.0947057893166705,12
2018-12-29,2018-12-03,2019-01-24,32.58469368411712,4.211924592115316,1063.2375120239751,1056.1946228253655,1070.216219343245,14.021596517879516,2.5,0.1227373536422392,12
2018-12-29,2018-12-03,2019-01-24,27.890774075803925,4.239081446833909,1048.7430097565218,1043.5959665798582,1054.5637773275375,10.967810747679325,2.25,0.1094038091262391,12
2018-12-29,2018-12-03,2019-01-24,86.82439206281484,5.521203325678672,1032.4850128173236,1021.4283180842176,1042.2624518754892,20.8341337912716,6.25,0.2185506286686993,12
2018-12-29,2018-12-03,2019-01-24,39.45416354918613,4.938811529114144,937.3500846216511,931.5423041218892,941.5120026231745,9.969698501285166,5.25,0.1800301116028171,12
2018-12-29,2018-12-03,2019-01-24,16.797351760193543,5.858322812077712,915.4535027680907,913.8933953861706,919.5306944618932,5.637299075722694,5.75,0.1574092406719837,12
2018-12-29,2018-12-03,2019-01-24,15.442981005872642,3.823931257559295,1101.7969040806606,1098.1709309881553,1106.9997541140765,8.82882312592119,2.0,0.0994179340481908,12
2018-12-29,2018-12-03,2019-01-24,21.8254669778358,3.857805908850632,1170.9126345219036,1166.2875409740957,1177.5522558027878,11.264714828692377,3.0,0.1741754946155182,12
2018-12-29,2018-12-03,2019-01-24,27.64881195926046,4.801905758433973,1081.4422845511333,1075.1308969957754,1087.8425013562664,12.711604360491036,5.25,0.1306066182973882,12
2018-12-29,2018-12-03,2019-01-24,27.9812039121548,4.171206363562885,1145.4826811403975,1139.3825857858174,1153.669086928945,14.28650114312768,3.5,0.1600125833727941,12
2018-12-29,2018-12-03,2019-01-24,148.66246866437672,5.270577661121866,1122.934549472055,1107.9388587549329,1137.243357099127,29.304498344194144,7.5,0.3429292981008234,12
2018-12-29,2018-12-03,2019-01-24,26.94065231017239,4.9746423743461525,1158.3603135398828,1154.1368689625524,1163.4638633565046,9.32699439395219,6.25,0.1472688336633022,12
2018-12-29,2018-12-03,2019-01-24,14.970482697876363,3.500923040393044,378.4148104432159,346.2111283536069,402.3576566469856,56.14652829337865,2.0,0.0843577175678284,12
2018-12-29,2018-12-03,2019-01-24,17.88301483865695,4.1017079136432,2258.8039832791246,2249.234389517922,2272.817972221412,23.58358270348981,2.75,0.1054107238345997,12
2018-12-29,2018-12-03,2019-01-24,23.49955530981095,3.2257032253865123,129.33789035664103,86.26621090713888,146.57858125818893,60.31237035105005,2.25,0.1207195716197779,12
2018-12-29,2018-12-03,2019-01-24,47.173040909651895,3.2679640261809006,123.45386341615816,60.26243609050289,145.91860216809437,85.65616607759148,2.25,0.2138790243395842,12
2018-12-29,2018-12-03,2019-01-24,11.156264471160428,7.978202322444356,1159.1239537784,1157.1845559854992,1161.1376124299131,3.95305644441396,3.5,0.2954228475608785,12
2019-02-07,2019-01-24,2019-02-22,11.79196626926056,7.541178691686817,2360.8901643035174,2270.140388089698,2445.8169084065594,175.67652031686157,1.25,0.0474519705078214,2
2019-02-07,2019-01-24,2019-02-22,14.094275673585887,14.11671718994489,1175.4142883151655,1174.9951396319084,1176.1561744236387,1.1610347917303443,2.5,0.0381248185433888,2
2019-02-07,2019-01-24,2019-02-22,11.791194319759327,6.771146130351306,1158.296903776988,1157.1845559854992,1159.946617691312,2.762061705812812,3.25,0.084245038894273,2
2019-02-07,2019-01-24,2019-02-22,59.98277243225474,8.487856783163283,1124.2803919966866,1118.3718300345354,1130.054450981319,11.682620946783572,7.25,0.1589726650003466,2
2019-02-07,2019-01-24,2019-02-22,17.93782636687404,7.757823938307305,889.6371404703617,887.3384335534647,891.96666336013,4.628229806665331,2.5,0.1189706292410728,2
