mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.8443225625,2.9837075189199385,3186.0950231291195,758.0,5253.75,4496.0,0.75,0.092751112,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.44421375,28.327266750804085,2520.8525660506903,2519.0,2521.75,3.0,0.5,0.085299085625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,5.02590375,32.78936496620134,2562.447188540469,2519.5,2636.75,117.5,0.75,0.9726212081249997,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.9506946250000001,32.787925295938216,2511.1763780417396,2506.25,2546.25,40.25,0.5,0.19650798875000003,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,8.3204018125,32.81572638931072,2558.798329071833,2531.75,2632.75,101.25,0.75,0.9107648018750001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.11322875,31.21584133651776,2529.25,2529.25,2529.25,0.25,1.0,0.05534247874999999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,3.046914375,24.118633646375436,2599.756492634044,2536.0,2632.75,97.0,1.25,0.21783367937500003,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.763846875,8.349211229344887,2518.8695691217563,2518.25,2520.0,2.0,0.5,0.047758561062499996,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.085541125,1.25,2580.0922504014884,2520.5,2636.75,116.5,0.25,0.0186003559375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.985928125,8.365830895380938,2524.2928939102435,2524.0,2524.5,0.75,0.5,0.050561679124999995,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.09646624999999999,23.606673642336055,2540.4977381985927,2540.25,2540.75,0.75,0.75,0.032782966875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.445684125,24.42284663212988,2546.7479916409407,2543.0,2556.0,13.25,0.5,0.1442998,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.0733714375,1.25,2532.850525962504,2531.25,2536.75,5.75,0.25,0.0182137746875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.7091540625,10.046880570292156,2535.0343832858953,2533.0,2535.5,2.75,0.75,0.34102664499999996,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1635706875,22.25,2546.57225068214,2543.0,2556.0,13.25,0.25,0.042760130625000004,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.10652162500000001,1.2499999999999998,2530.75491522848,2528.0,2535.75,8.0,0.25,0.030226295750000003,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.10494225,24.874332966464888,2578.912779409628,2550.0,2608.0,58.25,0.75,0.22446213062499998,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.082648125,19.8099287222245,2549.3026253047365,2549.0,2549.5,0.75,0.75,0.256179161875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1408261875,32.93680041753598,2559.6861943956624,2559.0,2561.75,3.0,1.5,0.040948369624999995,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,3.8933145625000005,33.18076408721341,2563.057576438765,2563.0,2563.5,0.75,2.0,0.1825715994375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.13831375,31.598427827132152,2563.096621020144,2563.0,2563.25,0.5,1.0,0.0476734325,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1969968125,25.43050918653823,2563.3773939552957,2563.25,2563.5,0.5,1.0,0.073807971875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.8827693749999999,19.331555311374508,2565.2111379246144,2565.0,2565.5,0.75,0.5,0.1473302,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.0857749375,25.204314853042014,2571.348148388334,2571.25,2571.5,0.5,0.75,0.0313730915,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.4003609375,23.48747458348131,2573.4774033196604,2571.0,2575.75,5.0,1.5,0.177359773125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.187489375,5.890173622606097,2573.4085093129784,2571.0,2575.75,5.0,0.5,0.18427138312500002,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.19804237500000005,23.269731020318247,2576.9855514665733,2576.5,2578.0,1.75,0.75,0.08616047874999999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.4081641875,2.9996457461128925,2587.3059100221158,2587.25,2587.5,0.5,1.0,0.0805492775,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.45263362500000004,2.291350599781446,2568.591845840275,2568.25,2568.75,0.75,1.0,0.182157589875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,2.816745,36.89434358186488,2587.4248640718274,2554.5,2599.75,45.5,0.75,0.321669041875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.6761625000000002,27.11649228520504,2512.299366670892,2509.5,2516.25,7.0,0.5,0.1233664555625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.25734243749999997,7.807339575988123,2574.400722687353,2573.0,2574.75,2.0,1.5,0.0833660901875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.2304875,27.112140513414403,2669.4710824723948,2516.5,2727.75,211.5,0.5,0.0933558028125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,11.326925625,23.892113805042314,2500.5780290475996,2499.0,2501.75,3.0,1.0,0.37893202099999995,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.50618675,8.173180556632508,2436.2802539959316,2436.0,2436.5,0.75,0.75,0.13498112312500002,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.07985706249999999,32.123700705870576,2715.0,2715.0,2715.0,0.25,1.0,0.0225941824375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.6471103125000001,30.38007176616428,2705.8052372735906,2450.75,2715.75,265.25,1.25,0.197661413125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,3.5093954999999997,31.827399823915545,2690.789642092563,2450.75,2715.75,265.25,3.75,1.2853574450624998,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.8673031249999998,33.59937150335461,2448.3774487604956,2448.0,2448.75,1.0,0.5,0.09987097718750002,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.963613875,33.41905322295199,2454.284539119728,2454.25,2454.5,0.5,1.0,0.407424995625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.6662424999999998,32.401118961939545,2454.3260494020574,2454.25,2454.5,0.5,1.25,0.459609564375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.10620575,15.53642517001198,2441.9120970674844,2441.0,2442.75,2.0,0.75,0.053702476875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.165014375,31.572606079773355,2454.5809594239895,2454.5,2454.75,0.5,0.5,0.17150937562500002,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.152487,31.49764354912222,2464.135407034698,2464.0,2464.25,0.5,0.75,0.07289417,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.2510329375,32.76122870865661,2464.4439951670934,2464.0,2464.5,0.75,1.25,0.5309723828125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.024335625,31.87235842500352,2464.5,2464.5,2464.5,0.25,1.0,0.5039972749999999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.09048875,24.03520966004061,2462.3423410714036,2462.25,2462.5,0.5,0.75,0.042387968750000005,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1726058125,16.40244272263427,2454.1813565990137,2454.0,2454.5,0.75,1.0,0.06262213525,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.11064518750000002,17.63075283436977,2461.5065728118534,2461.25,2461.75,0.75,0.5,0.046097038125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.5256810000000001,16.40429328219015,2458.405191135403,2458.0,2458.75,1.0,1.0,0.169840900625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.136424625,25.53387917045768,2472.5381797366126,2471.0,2476.75,6.0,0.75,0.061281019625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.53223125,14.942759843692,2463.9780761919915,2463.0,2464.75,2.0,0.75,0.23635536562499998,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.9935938750000001,12.11932467440482,2459.25,2459.25,2459.25,0.25,1.5,0.11544149187500001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.3810934999999999,9.805510860523732,2464.6619211804323,2463.5,2465.5,2.25,0.75,0.0662040705,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.3003876875,15.833858557368469,2467.4126060634558,2467.0,2467.75,1.0,0.75,0.08510774125000001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.50478925,28.60094856417802,2479.3309143679767,2477.0,2483.0,6.25,0.75,0.273772899625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.57172975,28.528584035989027,2483.680505791853,2483.5,2484.0,0.75,0.75,0.11538646312499999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.201855625,28.72176371537971,2485.139218442939,2484.75,2485.5,1.0,0.75,0.11270345125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.2111305,24.9264024501434,2484.2453291625325,2484.0,2484.5,0.75,1.0,0.14189184750000003,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.9326018749999999,5.643264006680235,2479.682817158715,2478.5,2481.25,3.0,0.5,0.15191784656250001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.4844766875,14.856669767521062,2484.7841971433872,2484.0,2485.25,1.5,1.75,0.16830603731250002,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,2.6493731874999997,17.92243132815543,2656.297872254973,2566.0,2668.75,103.0,1.25,0.2663801321875,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1445609375,18.67771992779862,2488.5572127887244,2488.0,2489.75,2.0,0.75,0.0577187668125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,1.43658,27.06636486481783,2502.476787752858,2498.75,2503.25,4.75,0.75,0.5511814214999999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1855993125,29.876500586444788,2449.3756547623257,2449.25,2449.5,0.5,1.5,0.11424515018749999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1925596875,35.59130586133196,2620.6138031876485,2606.0,2625.75,20.0,1.0,0.0442211225,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.2781884375,7.918078460755582,2575.0719470165795,2558.5,2590.5,32.25,1.0,0.115426581,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.311102,17.004630464847544,2657.823262647781,2656.0,2658.25,2.5,1.25,0.12595364,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.49107381250000004,8.098468299253893,2651.5751883531766,2651.0,2652.0,1.25,0.75,0.25070365225,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.2734609375,9.094313858812102,2653.4167362226103,2651.0,2654.75,4.0,1.0,0.0909717240625,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.40945550000000003,9.20745252689242,2653.5680565409425,2650.75,2654.5,4.0,1.0,0.08752299843750001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.3043671875,7.702698939911188,2652.8621309068503,2650.5,2654.5,4.25,1.25,0.120169374375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.16854087499999998,6.722713777889193,2651.465993505285,2650.5,2654.0,3.75,1.0,0.0681720319375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.1995774375,7.282735257210625,2654.122536161559,2650.0,2660.75,11.0,1.25,0.08193895000000001,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.12959825000000003,5.961154109912748,2654.7801112042403,2650.0,2660.75,11.0,0.75,0.049215348125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.19141175000000002,6.544672022485558,2660.4117422911604,2660.0,2660.75,1.0,0.75,0.11372057562499999,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.48980075,4.073880073938229,2658.7515508857427,2650.0,2660.75,11.0,0.75,0.08078804225,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.117489375,27.24385995010187,2673.5905728177554,2673.5,2673.75,0.5,0.75,0.050715929375,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.124316625,6.247052888139458,2661.378937526457,2656.75,2663.25,6.75,0.75,0.047828013437500004,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.118447625,26.430599600456322,2673.2903718784987,2673.0,2673.5,0.75,0.75,0.05286612125,12
2017-12-31 12:00:00,2017-10-05,2018-03-29,0.11401668749999999,26.43215836826517,2669.2882927773185,2669.0,2669.5,0.75,1.0,0.0498190505625,12
