mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.326222375,2.796266417577887,1050.4960361107205,1049.0,1051.75,3.0,0.5,0.0455681834375,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.12011037500000002,21.8702323800088,1878.6253598252854,1878.5,1878.75,0.5,1.0,0.043715517875,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.23085124999999998,3.6508030739491346,1871.9635589205175,1871.0,1875.0,4.25,1.0,0.08399890624999999,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.676911875,4.62941861893027,1878.6325331768628,1878.5,1878.75,0.5,0.5,0.061737846875,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,1.2105181250000001,4.597137382804574,1879.3494309513123,1876.5,1883.25,7.0,0.5,0.07722055250000001,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.0771378125,4.143428563326189,1865.1465461572432,1865.0,1865.25,0.5,0.5,0.029909070625,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.065213,4.061341536580129,1887.2522596625674,1887.0,1887.5,0.75,0.5,0.023541060625000002,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.22372431250000002,3.049097186855809,1893.3670698647243,1890.5,1894.75,4.5,0.5,0.0495224041875,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.1510200625,3.122230862538545,1897.3700763474721,1897.0,1897.75,1.0,0.5,0.033190925375,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.127321625,2.892304356192438,1642.938117346523,1312.0,1902.75,591.0,0.5,0.0400451765,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.11918337500000001,3.4999999999999996,1863.8773969104332,1854.25,1877.25,23.25,0.25,0.0322435915,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.1351083125,3.5,1912.1225767705819,1898.75,1915.75,17.25,0.25,0.0247598140625,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,1.4429431249999998,3.908843524671148,1833.122048252942,1315.5,1932.75,617.5,1.0,0.423577116875,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,1.2336636875000002,5.980398616032864,1957.0734498573581,1321.0,1967.75,647.0,1.5,0.2546855831875,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.23374599999999998,8.688603762203417,1881.9144523462435,1323.75,1992.75,669.25,1.0,0.066198864125,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.159217375,6.020592719544585,1828.7512103146723,1330.0,2075.75,746.0,1.0,0.06455662968749999,12
2017-12-02 12:00:00,2017-10-04,2018-01-31,0.7332749999999999,6.872509887150115,1333.2643977361838,1332.75,1333.75,1.25,1.0,0.202604074375,12
