mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-11-11,2017-10-02,2017-12-21,0.33611894524359004,2.980088553577461,1047.9258930872704,1047.5573098328896,1048.5626177466474,1.0053079137578607,0.75,0.0050096712111324625,11
2017-11-11,2017-10-02,2017-12-21,0.41614883611999404,23.80272533890907,1473.9409910084423,1473.603124071844,1474.6112131634727,1.00808909162879,1.25,0.007565044109859148,11
2017-11-11,2017-10-02,2017-12-21,1.7742114525963346,4.9305938442382145,1252.8494465326678,1250.9581342819147,1254.9863830585964,4.028248776681721,3.5,0.009703830903425152,11
2017-11-11,2017-10-02,2017-12-21,3.0597875315607324,3.6280055156387645,1245.546137985389,1243.5253945435397,1248.6920798975043,5.166685353964567,1.75,0.014439168331912182,11
2017-11-11,2017-10-02,2017-12-21,1.123539631971298,15.663762669899068,1226.1026367277204,1225.539612785913,1226.8651196644641,1.3255068785510957,2.25,0.008910379831245383,11
2017-11-11,2017-10-02,2017-12-21,1.4088180473072613,22.941018112218057,1075.4001090230954,1073.807694264222,1077.1321026654914,3.3244084012694657,1.25,0.009818183698781964,11
2017-11-11,2017-10-02,2017-12-21,1.446343278263876,22.897355285021504,1070.66090840918,1069.5078689572401,1071.7776314136572,2.2697624564170837,1.75,0.010433308901951474,11
2017-11-11,2017-10-02,2017-12-21,1.0309492558479194,17.716211214363508,965.4169939091689,964.7392468042672,966.4918722296134,1.7526254253461957,1.75,0.0064035229965718286,11
2017-11-11,2017-10-02,2017-12-21,1.01452645584885,3.1713867645240446,807.1251795317148,806.3904401957989,808.5066476361826,2.1162074403837323,1.25,0.011659731634978668,11
2017-11-11,2017-10-02,2017-12-21,1.933492816981078,15.201488224989406,778.5461101551061,778.0995767861605,779.1569353016093,1.0573585154488683,3.75,0.00936564503949511,11
2017-11-11,2017-10-02,2017-12-21,0.3291656834798079,3.4727790499227957,514.9187566282837,514.5556452549063,515.5543090095744,0.9986637546680868,0.75,0.004993502316199218,11
2017-11-11,2017-10-02,2017-12-21,0.7404645016586017,17.13283157496467,402.2529640119723,401.75151223503053,402.9999551065266,1.2484428714960814,1.5,0.009566681832683893,11
2017-11-11,2017-10-02,2017-12-21,0.12476261079415014,4.7483283295049965,1256.1103494172282,1255.9894417896867,1256.4929819214158,0.5035401317290962,0.75,0.002558340260020557,11
2017-11-11,2017-10-02,2017-12-21,2.4302214149346533,5.963076238237058,163.43500008665157,161.70579992141575,165.36257197149098,3.656772050075233,3.0,0.010178381732512362,11
2017-11-11,2017-10-02,2017-12-21,4.494888542006224,16.133710851954287,31.84473006172766,31.564536358695477,32.36748191807419,0.8029455593787134,1.0,0.016472765860691466,11
2017-11-11,2017-10-02,2017-12-21,0.17789301082793355,3.4992307831116203,23.134028859187204,22.88057799357921,23.62947475677356,0.7488967631943524,0.75,0.0047513698552833295,11
2017-11-11,2017-10-02,2017-12-21,0.11733123321183352,1.750052975080522,17.967522251083103,17.843338512349874,18.34404007392004,0.5007015615701675,0.75,0.0030203690823770966,11
2017-11-11,2017-10-02,2017-12-21,0.1813945357074853,1.7496094564626372,20.338116770634063,20.12127267755568,20.80694144498557,0.6856687674298882,0.75,0.0034531332272430847,11
2017-11-11,2017-10-02,2017-12-21,0.08038998837480263,2.25,1104.8717017847723,1104.4898888203315,1105.5072090481408,1.0173202278092504,0.25,0.000497649819875086,11
2017-11-11,2017-10-02,2017-12-21,0.1830692628775416,2.359486097243654,1100.9047527583787,1100.3680688394234,1101.642842289526,1.274773450102657,0.5,0.003370114641639149,11
2017-11-11,2017-10-02,2017-12-21,2.1849800380664215,2.8691565328063464,1102.317062641955,1099.3496276577935,1105.5072090481408,6.157581390347332,1.0,0.01163232076692228,11
