mid_date,start_date,end_date,volume,elevation,alongshore_centroid_m,alongshore_start_m,alongshore_end_m,width,height,vol_unc,month
2017-12-02,2017-10-04,2018-01-31,4.738885867840238,5.22588369459082,652.1369450498235,651.7192823742516,652.7021344876848,0.9828521134331822,0.75,0.2350923321205628,12
2017-12-02,2017-10-04,2018-01-31,18.790720074336736,5.185154628730229,2506.558146154756,2458.099645487964,2515.2405415275134,57.14089603954926,5.5,0.1162935021860674,12
2017-12-02,2017-10-04,2018-01-31,2.908985339948849,5.621457930354692,2509.4871378745297,2509.4338512215763,2509.786027358845,0.3521761372685432,1.0,0.1707553555847918,12
2017-12-02,2017-10-04,2018-01-31,24.363654043137977,16.264709703432487,117.61275661384192,115.41606558253989,122.54452308034524,7.128457497805357,4.5,0.2783341811468426,12
2017-12-02,2017-10-04,2018-01-31,8.38832903101082,19.34875405055901,116.66594431553555,115.41606558253989,118.6026415200904,3.186575937550515,3.25,0.0783327271553185,12
2017-12-02,2017-10-04,2018-01-31,4.2671513290563645,9.593820276368769,114.15434138002628,113.67205132264644,115.039594582282,1.3675432596355677,4.0,0.0705034107079245,12
2017-12-02,2017-10-04,2018-01-31,13.475303678571676,17.83332039066101,270.2413289304924,263.3307555448264,273.0530554521829,9.7222999073565,5.5,0.114550788859216,12
2017-12-02,2017-10-04,2018-01-31,3.5331640978076027,18.9103999773112,393.8429484330173,393.530515962746,394.5064134825952,0.9758975198492408,1.0,0.1545425364118319,12
2017-12-02,2017-10-04,2018-01-31,3.4410984632838284,5.775727600432801,337.3694685049531,337.1200075317174,337.8619538163766,0.7419462846592069,1.0,0.1863425374831104,12
2018-02-15,2018-01-31,2018-03-02,2.577015785106027,5.6949968330676075,1745.0336504413428,1744.2238579979166,1745.9746443899348,1.750786392018199,1.0,0.1018694425376835,2
2018-02-15,2018-01-31,2018-03-02,2.22383195299618,6.581565303374474,2499.7700225608223,2464.97338698525,2515.049800203182,50.076413217931986,1.5,0.0441604941938503,2
2018-02-15,2018-01-31,2018-03-02,8.874393736083565,10.51595816291415,2517.806257693598,2516.843361656647,2519.6089819325134,2.7656202758662403,4.0,0.0826299091679845,2
2018-02-15,2018-01-31,2018-03-02,23.493416246179944,19.217715211070473,117.10888714564295,115.41606558253989,122.54452308034524,7.128457497805357,6.75,0.0989432963535677,2
2018-03-15,2018-03-02,2018-03-28,5.0307575836036555,6.3045449403473155,2518.70687106735,2517.308368376922,2519.6089819325134,2.3006135555915534,3.75,0.0828470555091066,3
2018-03-15,2018-03-02,2018-03-28,2.0473938887035477,20.685585078187113,137.16300248514602,136.89482766529545,137.69555920548737,0.8007315401919186,1.25,0.0917724831690058,3
2018-03-15,2018-03-02,2018-03-28,11.808611011704391,21.58339356858198,117.14637340469706,115.41606558253989,118.83491669921204,3.4188511166721582,4.75,0.0944839014665097,3
2018-03-15,2018-03-02,2018-03-28,4.500636393526115,21.202397781998048,1658.9015911350714,1658.6391919073649,1659.3907963777892,0.7516044704243541,0.75,0.1916301170477644,3
2018-04-25,2018-03-28,2018-05-23,2.594870605856157,24.68251572333022,1946.3975949221692,1945.5141104646027,1947.485541072674,1.9714306080713868,1.5,0.0393319064213312,4
2018-04-25,2018-03-28,2018-05-23,2.6882848327812625,9.483086278981377,2522.4800014885905,2521.9377326536924,2523.1316244835034,1.1938918298110366,1.25,0.0303738957838754,4
2018-04-25,2018-03-28,2018-05-23,4.305490078266874,5.510287913191507,2509.463839302264,2509.381091154646,2509.786027358845,0.4049362041987479,1.25,0.0642798671950743,4
2018-04-25,2018-03-28,2018-05-23,4.312459100618441,15.407938371873348,115.49992475602389,115.38232131395488,116.16005270322783,0.777731389272958,1.5,0.1503777813231779,4
2018-04-25,2018-03-28,2018-05-23,2.950513784593452,18.463848116961024,258.8901175667208,257.4178000036627,260.4476030077785,3.02980300411582,3.0,0.0575926125958779,4
2018-04-25,2018-03-28,2018-05-23,3.393792283740849,5.98980237230276,337.1120302968321,336.87236260063946,337.61430863151327,0.7419460308738053,0.75,0.0178603472024312,4
2018-06-02,2018-05-23,2018-06-13,2.1553873429467436,5.001684584645068,1688.1010744791877,1687.738980113063,1688.7304236749187,0.9914435618557036,0.75,0.01722057042247,6
2018-06-02,2018-05-23,2018-06-13,6.541394615640398,7.432944998736817,458.7571558714407,458.4761475841515,459.2049902952276,0.7288427110761404,1.25,0.0204340973659968,6
2018-06-02,2018-05-23,2018-06-13,3.4817239614934663,7.373235121177129,458.35987342279384,458.2310598655604,458.7228037160821,0.4917438505217433,0.5,0.0151802907099749,6
2018-06-02,2018-05-23,2018-06-13,2.635428273629514,7.917491254957473,458.3162833084117,458.2310598655604,458.7228037160821,0.4917438505217433,0.5,0.0126897337275995,6
2018-06-02,2018-05-23,2018-06-13,4.912644013259444,6.251399873725803,1487.8331201344365,1487.7087215785868,1488.1995815117843,0.4908599331974983,0.75,0.1735705248456875,6
2018-06-02,2018-05-23,2018-06-13,2.601839874863858,6.2432549331892355,1487.4645178564824,1487.4645178564824,1487.711173988413,0.2466561319306492,0.75,0.0103032511493408,6
2018-07-11,2018-06-13,2018-08-09,2.431617545095878,11.756969676912824,682.7802563716394,682.4456095271744,683.2510894578882,0.8054799307137728,0.75,0.042538659486952,7
2018-07-11,2018-06-13,2018-08-09,2.6482543924899073,5.4548201250392925,2444.553038778283,2444.3447627876885,2445.044441908598,0.6996791209094226,1.0,0.0637101778148907,7
2018-08-25,2018-08-09,2018-09-11,7.188038813995394,5.430004344253992,652.2517282050816,650.2187052974477,654.6583146522753,4.439609354827553,2.25,0.2313925083718984,8
2018-08-25,2018-08-09,2018-09-11,12.459063087424138,5.277702125871496,652.6666011086608,650.970755059272,654.6583146522753,3.687559593003243,2.25,0.1554197370610799,8
2018-08-25,2018-08-09,2018-09-11,9.362396480048927,5.625207758221363,337.53090458429006,336.87236260063946,338.59193428047,1.7195716798305511,1.75,0.0373353546084116,8
2018-08-25,2018-08-09,2018-09-11,5.477931769698764,10.012779939960684,109.57832646168472,109.35769427521154,110.09389576222748,0.7362014870159328,0.75,0.0225876134924568,8
2018-08-25,2018-08-09,2018-09-11,3.042751276777149,8.3953804331305,108.28308019227512,108.0427349745296,108.67328059813008,0.6305456236004829,1.0,0.0215968980129382,8
2018-08-25,2018-08-09,2018-09-11,2.872824132735057,8.142649541804753,108.50083480333468,108.0427349745296,109.02617518231273,0.9834402077831328,1.0,0.0703344423329403,8
2018-09-25,2018-09-11,2018-10-09,4.012408945824567,16.63792505540668,1676.3370999247963,1676.0602447181009,1676.8070083595812,0.7467636414803565,0.75,0.0936876198058558,9
2018-09-25,2018-09-11,2018-10-09,5.984259461001715,9.901089202986745,108.10169340888314,85.58388147456571,123.86597349634394,38.282092021778226,3.75,0.061464808198062,9
2018-10-24,2018-10-09,2018-11-09,4.873391896392395,8.150175205151495,459.3100199993095,458.2310598655604,460.6678570718505,2.4367972062900662,3.0,0.0614966818113019,10
2018-10-24,2018-10-09,2018-11-09,3.464413634154573,23.00247650140401,414.2061944952258,413.7230394189246,415.1809453945607,1.4579059756360948,0.75,0.0214856821846373,10
2018-11-21,2018-11-09,2018-12-03,2.8571211400798906,9.729712060600075,2522.9875636717543,2521.491711864248,2524.6556065296754,3.163894665427506,1.0,0.0431884298502156,11
2018-11-21,2018-11-09,2018-12-03,8.262943421256962,5.579998305962564,337.7834119946056,337.1200075317174,338.59193428047,1.471926748752594,1.5,0.0455682699483628,11
2018-11-21,2018-11-09,2018-12-03,2.1454113356908087,6.196484803664296,337.59816792640123,337.1200075317174,338.0965833510272,0.9765758193098008,1.5,0.0318302244017295,11
2018-12-29,2018-12-03,2019-01-24,5.2993255980064635,5.171495390666925,1750.8274677875202,1750.546885268297,1751.295547189191,0.7486619208939373,1.0,0.2053434304053419,12
2018-12-29,2018-12-03,2019-01-24,20.8743524352874,8.938019794074439,2456.1629175772937,2414.226218972821,2481.6296323770657,67.40341340424493,1.75,0.0516765582993154,12
2018-12-29,2018-12-03,2019-01-24,11.05107588952441,9.844346968648535,1745.507214271009,1745.2291851476766,1745.9746443899348,0.7454592422582209,1.5,0.1196409519669582,12
2018-12-29,2018-12-03,2019-01-24,2.5419782815652785,5.575359089324584,1724.644728708151,1723.825542338658,1730.2305309697986,6.404988631140441,1.0,0.2900681401818544,12
2018-12-29,2018-12-03,2019-01-24,5.574343793587322,5.36712138320688,126.25908813605793,125.71095939632504,127.04580903612076,1.3348496397957206,3.75,0.1102430362155909,12
2018-12-29,2018-12-03,2019-01-24,4.2120971254331465,22.25253438528694,119.29106801932436,115.41606558253989,122.54452308034524,7.128457497805357,3.0,0.0586328347213299,12
2018-12-29,2018-12-03,2019-01-24,5.481913416308455,11.97409976907681,542.4682008923149,542.1985732452013,543.0302680204622,0.8316947752609849,0.75,0.3831571447154375,12
2018-12-29,2018-12-03,2019-01-24,26.583140778386003,6.2357129294547295,447.1847307040173,436.53206395125017,454.4751337086782,17.94306975742802,5.0,0.1069766377399544,12
2018-12-29,2018-12-03,2019-01-24,4.579983266270918,5.07287830756546,256.773603192861,255.4091813960113,258.1823940500617,2.7732126540504396,2.5,0.0532839851921108,12
2019-02-06,2019-01-24,2019-02-20,2.0907329743486205,14.115626953791724,2007.053123694383,2005.2206352106296,2008.4844522885976,3.2638170779682696,1.75,0.0434780232382209,2
2019-02-06,2019-01-24,2019-02-20,8.3149693042204,18.130206909958364,2469.395814140366,2468.9463061476126,2469.9053149814717,0.9590088338591158,4.5,0.077308096342985,2
2019-02-06,2019-01-24,2019-02-20,8.12776050661475,10.273180379264858,2565.3197542354255,2534.102986491751,2609.0819029547274,74.97891646297649,1.25,0.137431889892495,2
2019-02-06,2019-01-24,2019-02-20,3.433343286175764,22.396677120486,2379.2611845134156,2332.80443596188,2407.5763990813866,74.77196311950684,2.75,0.0576091889330218,2
2019-02-06,2019-01-24,2019-02-20,5.4152446070808535,5.631771008505177,449.05775402889634,437.3552865399979,451.24097065860406,13.88568411860615,4.75,0.0698914167511276,2
2019-03-05,2019-02-20,2019-03-19,6.279912785251827,5.474613623072166,1744.8142232816951,1742.9690277525224,1749.591901442036,6.6228736895136535,1.25,0.2143556945489133,3
2019-03-05,2019-02-20,2019-03-19,6.326430343476989,7.972507626676756,120.06089495137788,119.32148146396504,121.22055319324136,1.8990717292763293,5.25,0.0668595642574201,3
2019-04-03,2019-03-19,2019-04-18,4.027526500150596,16.624363019706486,1676.5758798080085,1676.3102984852158,1677.05706203077,0.7467635455541313,0.75,0.1316706019827296,4
2019-04-03,2019-03-19,2019-04-18,3.923403080617392,5.234407816555225,2509.689118576058,2509.627839474473,2509.9800230218098,0.3521835473366081,0.75,0.094498890003732,4
2019-04-03,2019-03-19,2019-04-18,6.517177299967117,17.25324730786622,454.7679242516729,450.50685719167814,457.98754029208794,7.480683100409806,5.25,0.0660378116396916,4
2019-05-04,2019-04-18,2019-05-21,9.209691237122431,17.88512627252199,566.3862830493651,564.7872107569128,567.7812798204832,2.9940690635703504,6.5,0.1002375150099876,5
2019-06-04,2019-05-21,2019-06-18,18.184752617002783,14.207532028390258,1566.0185097727476,1562.746432266198,1569.478635853622,6.73220358742401,5.75,0.1148298520463528,6
2019-06-04,2019-05-21,2019-06-18,2.4475231657634255,22.944438712704,120.55724308207644,120.38229413051158,120.86376462178303,0.481470491271466,0.75,0.1604328183633716,6
2019-06-04,2019-05-21,2019-06-18,3.560246941093588,23.054134581077385,120.24718713048696,120.14747952204198,120.62895026244225,0.4814707404002547,0.75,0.2353718143104566,6
2019-06-04,2019-05-21,2019-06-18,4.736291045332327,7.432305781949799,337.1061200106606,336.87236260063946,337.61430863151327,0.7419460308738053,1.5,0.1253571713520987,6
2019-07-03,2019-06-18,2019-07-18,3.1400608206657687,21.759788779248613,407.7449216494478,407.5099770766683,408.24173570331186,0.7317586266435683,0.75,0.0690832927493922,7
2019-07-03,2019-06-18,2019-07-18,6.368964096851309,22.418905941826353,413.7829615289088,413.23812846140936,415.1809453945607,1.9428169331513343,1.0,0.0274858347450999,7
2019-08-01,2019-07-18,2019-08-15,22.980472559114254,18.98491904862307,1564.7978023378312,1562.4782167393714,1567.7428683117032,5.264651572331786,6.0,0.1329200240987704,8
2019-08-01,2019-07-18,2019-08-15,18.02416190086653,5.182044812147569,1518.5526677943444,1516.86885031173,1520.3579364800826,3.4890861683525145,1.0,0.0662764741399357,8
